iteration,max_reward,mean_reward,min_reward,std_reward,ALGORITHM,SEED,NUM_ENVS,NUM_STEPS,TOTAL_GENERATIONS,POP_SIZE,EVO_STRATEGY,ENV_NAME,GRID_SIZE,N_AGENTS,N_PREY,PREY_VISIBLE_RANGE,PREY_AUDIBLE_RANGE,N_AGENT_SOUNDS,N_PREY_SOUNDS,N_OVERLAPPING_SOUNDS,OBSERVE_OTHER_AGENTS_POS,WANDB_MODE,ENTITY,PROJECT,CHECKPOINT_INTERVAL,KEEP_CHECKPOINTS,experiment_id,overlapping_sounds
6000,8.874999046325684,2.929687023162842,-1.0000003576278689,1.4842311143875122,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6050,6.249999523162842,2.313476085662842,-1.1250003576278689,1.2748980522155762,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6100,6.749999523162842,2.692382335662842,-1.2500003576278689,1.481732964515686,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6150,8.25,2.867187023162842,-0.7500003576278687,1.5032312870025637,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6200,6.375,2.609862804412842,-2.000000476837158,1.3828178644180298,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6250,5.874999523162842,2.122069835662842,-1.0000003576278689,1.1684287786483765,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6300,7.75,2.968261241912842,-0.500000536441803,1.3680241107940674,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6350,6.5,2.807128429412842,-1.1250003576278689,1.4281609058380127,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6400,6.749999523162842,2.952147960662842,-1.0000003576278689,1.3836394548416138,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6450,7.75,3.545897960662842,-0.375000387430191,1.5388737916946411,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6500,6.874999523162842,2.842772960662842,-0.7500004172325134,1.4724642038345337,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6550,8.374999046325684,3.424315929412842,-0.6250003576278687,1.5552791357040403,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6600,6.624999523162842,2.685058116912842,-1.3750003576278689,1.4964537620544434,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6650,8.25,4.27685546875,-0.6250004172325134,1.6222028732299805,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6700,8.249999046325684,3.573241710662842,-0.7500004172325134,1.5942881107330322,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6750,8.874999046325684,3.699218273162842,-0.2500004768371582,1.7649983167648315,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6800,7.875,3.490233898162842,-0.7500004172325134,1.6045976877212524,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6850,10.124999046325684,4.6875,-0.5000003576278687,1.8026063442230225,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6900,10.749999046325684,5.61865234375,1.4999995231628418,1.7372994422912598,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
6950,11.25,5.48583984375,-0.3750002980232239,1.9165594577789309,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7000,12.375,5.06396484375,0.4999995231628418,1.8268219232559204,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7050,13.125,6.58056640625,-1.1250004768371582,2.021047830581665,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7100,11.125,6.685546875,1.4999995231628418,1.9635648727416992,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7150,12.125,6.83544921875,1.1249994039535522,1.9921624660491943,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7200,13.0,6.7724609375,1.874999403953552,1.8525632619857788,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7250,14.625,6.904296875,0.9999993443489076,2.2202341556549072,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7300,13.0,7.39404296875,2.374999523162842,2.0743188858032227,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7350,12.625,7.509765625,1.6249996423721311,1.977757692337036,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7400,14.0,7.76513671875,1.4999994039535522,2.3085274696350098,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7450,15.25,9.32373046875,3.749999761581421,2.0521748065948486,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7500,14.375,8.7744140625,2.874999523162842,2.147488832473755,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7550,15.5,9.1533203125,3.1249992847442627,2.27603816986084,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7600,14.75,8.92333984375,3.4999992847442627,2.075784683227539,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7650,15.875,9.2626953125,2.999999761581421,2.200870990753174,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7700,15.375,9.04541015625,2.624999523162842,2.087315559387207,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7750,14.125,9.26416015625,2.9999992847442627,2.1256277561187744,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7800,17.125,9.99755859375,3.4999992847442627,2.3424072265625,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7850,15.625,10.09228515625,4.249999523162842,2.202840566635132,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7900,15.125,9.67724609375,3.624999284744263,2.169376373291016,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
7950,15.625,10.216796875,4.874999523162842,2.24502944946289,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8000,16.375,10.61181640625,4.749999523162842,2.1610307693481445,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8050,16.875,10.30859375,4.874999523162842,2.2967655658721924,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8100,15.5,9.8076171875,3.999999761581421,2.39406418800354,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8150,16.375,10.72314453125,5.999999523162842,2.143263578414917,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8200,17.5,10.73193359375,3.749999284744263,2.5035579204559326,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8250,17.5,10.53271484375,3.124999523162842,2.418842315673828,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8300,17.125,11.4658203125,5.625,2.3311755657196045,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8350,18.375,11.13818359375,4.249999523162842,2.444653034210205,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8400,16.625,10.53955078125,2.749999523162842,2.361513137817383,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8450,17.375,11.0673828125,3.624999284744263,2.3445522785186768,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8500,19.0,11.28759765625,4.999999523162842,2.347703218460083,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8550,17.0,11.09619140625,4.999999523162842,2.365283966064453,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8600,16.625,10.74462890625,4.999999523162842,2.199944257736206,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8650,19.125,11.90380859375,2.9999992847442627,2.5808866024017334,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8700,16.875,11.73583984375,5.249999523162842,2.4390485286712646,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8750,19.0,11.09228515625,5.249999523162842,2.3588767051696777,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8800,19.375,12.2861328125,5.624999523162842,2.607276201248169,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8850,18.75,12.16162109375,3.249999761581421,2.6805078983306885,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8900,18.875,12.19384765625,5.249999523162842,2.4749398231506348,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
8950,19.5,12.21923828125,4.749999523162842,2.6607673168182373,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9000,18.625,12.2177734375,5.124999523162842,2.5403120517730717,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9050,18.875,12.03515625,4.624999523162842,2.6101906299591064,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9100,17.75,11.34716796875,2.249999523162842,2.7318103313446045,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9150,18.75,12.29736328125,5.249999523162842,2.7393510341644287,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9200,19.375,12.1259765625,4.499999523162842,2.7858545780181885,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9250,18.75,12.39794921875,4.999999523162842,2.6511483192443848,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9300,18.75,12.72705078125,5.249999523162842,2.559525489807129,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9350,19.125,12.197265625,4.749999523162842,2.6111104488372803,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9400,19.75,12.35888671875,4.749999523162842,2.6532928943634038,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9450,22.5,12.92724609375,4.749999523162842,2.553149461746216,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9500,21.0,13.125,5.874999523162842,2.791698455810547,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9550,20.75,12.6435546875,5.624999523162842,2.5863077640533447,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9600,20.75,12.5849609375,4.124999523162842,2.684065580368042,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9650,20.625,13.77587890625,5.624999523162842,2.925779104232788,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9700,19.375,13.72021484375,3.749999284744263,2.6665754318237305,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9750,23.875,13.16796875,3.3749992847442627,2.7574667930603027,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9800,20.125,13.4814453125,5.749999523162842,2.659193515777588,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9850,19.75,13.83447265625,4.499999523162842,2.597301959991455,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9900,18.75,13.47216796875,6.374999523162842,2.554273128509521,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
9950,22.25,14.21923828125,5.374999523162842,2.694865226745605,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
10000,20.5,13.74267578125,5.124999523162842,2.7283430099487305,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,-1766833060233258030,False
1,-3.875000476837158,-4.578125476837158,-5.000000953674316,0.1973333656787872,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
50,-2.625000476837158,-4.364258289337158,-5.000000953674316,0.43848317861557,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
100,-3.000000476837158,-4.294922351837158,-5.000000953674316,0.3792837262153625,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
150,-2.625000476837158,-4.308105945587158,-5.000000953674316,0.3946422338485718,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
200,-2.500000476837158,-4.078125476837158,-5.000000953674316,0.4401428401470184,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
250,-2.125000476837158,-3.778809070587158,-4.875000953674316,0.4816838204860687,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
300,-2.500000476837158,-3.807129383087158,-4.750000953674316,0.4359297454357147,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
350,-2.500000476837158,-3.800293445587158,-4.750000953674316,0.4514760076999664,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
400,-1.3750003576278689,-3.141113758087158,-4.500000953674316,0.672453761100769,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
450,-1.8750003576278689,-3.492187976837158,-4.625000953674316,0.5020102262496948,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
500,-0.8750004768371582,-3.041504383087158,-4.875000953674316,0.6267932653427124,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
550,-1.2500003576278689,-3.270508289337158,-4.625000953674316,0.6199557781219482,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
600,-2.250000476837158,-3.696289539337158,-4.750000953674316,0.4737195074558258,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
650,-0.7500004768371582,-3.118164539337158,-4.625000953674316,0.7352569699287415,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
700,-0.7500004172325134,-3.075684070587158,-4.750000953674316,0.7176092863082886,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
750,-1.8750003576278689,-3.544922351837158,-4.875000953674316,0.6185675263404846,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
800,-1.5000003576278689,-3.470215320587158,-4.500000953674316,0.6415992379188538,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
850,-1.6250003576278689,-3.143066883087158,-4.625000953674316,0.6049344539642334,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
900,-0.7500002980232239,-2.955566883087158,-4.500000953674316,0.7308197617530823,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
950,-1.0000003576278689,-3.161133289337158,-4.500000953674316,0.6475715041160583,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1000,-0.2500003576278686,-2.858887195587158,-4.750000953674316,0.7339904308319092,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1050,-0.3750004470348358,-2.510742664337158,-4.250000953674316,0.798715353012085,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1100,0.8749996423721313,-1.8588871955871584,-4.500000953674316,0.900057852268219,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1150,0.3749996423721313,-2.143066883087158,-4.250000953674316,0.8376389741897583,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1200,-0.5000002980232239,-2.537109851837158,-4.375000953674316,0.7022320032119751,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1250,0.4999996125698089,-2.333008289337158,-4.375000953674316,0.7861995697021484,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1300,-0.5000004172325134,-2.722656726837158,-4.375000953674316,0.6925309300422668,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1350,0.7499995827674866,-2.151367664337158,-4.250000476837158,0.9039778113365172,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1400,0.1249995976686477,-1.768066644668579,-3.500000476837158,0.808269202709198,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1450,2.124999523162842,-1.0786137580871582,-3.5000007152557373,0.9038136005401612,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1500,0.8749996423721313,-1.528320550918579,-4.000000953674316,0.8673936724662781,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1550,0.624999463558197,-1.937500238418579,-3.875000715255737,0.8487266302108765,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1600,3.749999284744263,-0.4550786018371582,-2.8750007152557373,1.0981756448745728,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1650,3.624999284744263,0.2236323803663253,-2.6250007152557373,1.1955066919326782,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1700,3.999999284744263,0.6206049919128418,-2.875000476837158,1.264290452003479,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
1750,3.624999761581421,0.6313471794128418,-2.125000476837158,1.1831834316253662,EVO,2,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1383415589650981073,True
