iteration,max_reward,mean_reward,min_reward,std_reward,ALGORITHM,SEED,NUM_ENVS,NUM_STEPS,TOTAL_GENERATIONS,POP_SIZE,EVO_STRATEGY,ENV_NAME,GRID_SIZE,N_AGENTS,N_PREY,PREY_VISIBLE_RANGE,PREY_AUDIBLE_RANGE,N_AGENT_SOUNDS,N_PREY_SOUNDS,N_OVERLAPPING_SOUNDS,OBSERVE_OTHER_AGENTS_POS,WANDB_MODE,ENTITY,PROJECT,CHECKPOINT_INTERVAL,KEEP_CHECKPOINTS,experiment_id,overlapping_sounds
5950,-2.625000476837158,-3.958496570587158,-5.000000953674316,0.3948814570903778,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6000,-2.500000476837158,-3.591309070587158,-4.625000953674316,0.4324769973754883,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6050,-2.250000476837158,-3.613281726837158,-4.750000953674316,0.4894986450672149,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6100,-0.7500004172325134,-2.577148914337158,-4.375000953674316,0.7122877836227417,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6150,-1.8750003576278689,-3.186523914337158,-4.750000953674316,0.4947221875190735,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6200,-2.750000476837158,-3.804199695587158,-4.750000953674316,0.4014798700809479,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6250,-2.375000476837158,-3.554199695587158,-4.750000953674316,0.470885306596756,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6300,-1.6250003576278689,-3.209961414337158,-4.750000953674316,0.5854548215866089,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6350,-2.375000476837158,-3.494141101837158,-4.750000953674316,0.5249767303466797,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6400,-3.000000476837158,-3.923340320587158,-4.625000953674316,0.3397060036659241,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6450,-2.250000476837158,-3.672363758087158,-4.875000953674316,0.4473123550415039,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6500,-1.5000003576278689,-3.353027820587158,-4.500000953674316,0.4954068064689636,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6550,-1.0000003576278689,-2.943848133087158,-5.000000953674316,0.7737666368484497,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6600,-2.750000476837158,-3.779297351837158,-4.625000953674316,0.3532027006149292,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6650,-2.125000476837158,-3.533691883087158,-4.750000953674316,0.450179249048233,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6700,-2.125000476837158,-3.601562976837158,-4.875000953674316,0.4802623987197876,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6750,-1.750000238418579,-3.228516101837158,-4.750000953674316,0.5852829217910767,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6800,-0.1250004768371582,-2.891602039337158,-4.375000953674316,0.707602322101593,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6850,-1.5000003576278689,-2.965332508087158,-4.625000953674316,0.5718253254890442,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6900,-1.7500003576278689,-3.184570789337158,-4.750000953674316,0.5437332391738892,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
6950,-2.375000476837158,-3.510254383087158,-4.750000953674316,0.4999560117721557,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7000,-2.000000476837158,-3.383301258087158,-4.875000953674316,0.5495399832725525,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7050,-1.2500003576278689,-3.094238758087158,-4.750000953674316,0.5491858124732971,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7100,-1.7500003576278689,-3.112305164337158,-4.375000953674316,0.5494004487991333,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7150,-2.7500007152557373,-3.831055164337158,-4.875000953674316,0.4286465644836426,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7200,-1.7500003576278689,-3.171875476837158,-4.750000953674316,0.6567149758338928,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7250,-2.000000476837158,-3.359375476837158,-4.625000953674316,0.5212759375572205,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7300,-2.125000476837158,-3.632812976837158,-5.000000953674316,0.5203971266746521,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7350,-1.1250003576278689,-3.426270008087158,-4.750000953674316,0.6061581373214722,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7400,-2.125000476837158,-3.654297351837158,-4.750000953674316,0.4517719149589538,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7450,-2.500000476837158,-3.585449695587158,-4.750000953674316,0.4971459805965423,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7500,-1.7500003576278689,-3.395996570587158,-4.875000953674316,0.5143081545829773,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7550,-1.7500003576278689,-3.264160633087158,-4.625000953674316,0.543500542640686,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7600,-1.5000003576278689,-2.903320789337158,-4.625000953674316,0.5503716468811035,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7650,-1.8750003576278689,-3.177734851837158,-4.750000953674316,0.6040653586387634,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7700,-1.5000003576278689,-3.096680164337158,-4.750000953674316,0.629129946231842,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7750,-2.125000476837158,-3.561523914337158,-4.750000953674316,0.5254733562469482,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7800,-2.500000476837158,-3.797852039337158,-4.875000953674316,0.4362766146659851,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7850,-1.2500003576278689,-2.962891101837158,-4.875000953674316,0.6055286526679993,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7900,-2.000000476837158,-3.596191883087158,-4.875000953674316,0.5183053612709045,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
7950,-1.6250003576278689,-2.999512195587158,-4.625000953674316,0.5840592980384827,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8000,-2.625000476837158,-3.867676258087158,-4.875000953674316,0.4280596375465393,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8050,-1.7500003576278689,-3.291992664337158,-4.500000953674316,0.5000677704811096,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8100,-2.625000476837158,-3.718262195587158,-4.625000953674316,0.3917559683322906,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8150,-1.3750003576278689,-3.041016101837158,-4.875000953674316,0.6256070733070374,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8200,-1.6250005960464478,-3.350586414337158,-4.750000953674316,0.5356114506721497,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8250,-1.3750003576278689,-2.888184070587158,-4.500000953674316,0.6646667122840881,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8300,-2.250000476837158,-3.735840320587158,-4.750000953674316,0.4501326978206634,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8350,-2.500000476837158,-3.729980945587158,-5.000000953674316,0.398394227027893,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8400,-0.7500004172325134,-2.972656726837158,-4.750000953674316,0.6377484798431396,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8450,-1.2500003576278689,-3.013184070587158,-4.750000953674316,0.6022294163703918,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8500,-2.000000476837158,-3.292480945587158,-4.625000953674316,0.5514006614685059,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8550,-1.3750003576278689,-3.142578601837158,-4.750000953674316,0.5781745314598083,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8600,-1.7500003576278689,-3.377930164337158,-4.875000953674316,0.5238373279571533,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8650,-1.5000003576278689,-3.265625476837158,-4.875000953674316,0.5815986394882202,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8700,-2.000000476837158,-3.324707508087158,-4.625000953674316,0.4804249107837677,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8750,-1.8750003576278689,-3.468750476837158,-4.750000953674316,0.5202211141586304,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8800,-2.375000476837158,-3.577148914337158,-4.875000953674316,0.4345945417881012,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8850,-1.3750003576278689,-2.821289539337158,-4.750000953674316,0.6492716670036316,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8900,-2.250000476837158,-3.651855945587158,-4.875000953674316,0.4378615319728851,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
8950,-2.000000476837158,-3.370117664337158,-4.750000953674316,0.5362591743469238,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9000,-2.250000476837158,-3.464844226837158,-4.750000953674316,0.5089381337165833,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9050,-1.7500003576278689,-3.113770008087158,-4.500000953674316,0.5768003463745117,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9100,-2.125000476837158,-3.477051258087158,-4.750000953674316,0.4593040943145752,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9150,-1.1250003576278689,-2.653320789337158,-4.625000953674316,0.7111890912055969,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9200,-2.125000476837158,-3.410645008087158,-4.625000953674316,0.4669355750083923,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9250,-2.125000476837158,-3.344727039337158,-4.500000953674316,0.4518425762653351,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9300,-1.1250004768371582,-2.818359851837158,-4.375000953674316,0.6460062861442566,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9350,-1.1250003576278689,-3.037109851837158,-4.875000953674316,0.6185921430587769,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9400,-2.250000476837158,-3.671875476837158,-4.875000953674316,0.4430453479290008,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9450,-2.750000476837158,-3.890137195587158,-4.750000953674316,0.3545229434967041,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9500,-1.750000238418579,-3.157227039337158,-4.625000953674316,0.5633124113082886,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9550,-1.7500003576278689,-3.143555164337158,-4.625000953674316,0.5609984397888184,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9600,-2.375000476837158,-3.644043445587158,-4.625000953674316,0.4255525767803192,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9650,-0.7500004172325134,-2.869141101837158,-4.875000953674316,0.6829322576522827,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9700,-1.8750003576278689,-3.347656726837158,-4.875000953674316,0.5252273082733154,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9750,-2.125000476837158,-3.515625476837158,-4.750000953674316,0.4327307939529419,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9800,-2.000000476837158,-3.190430164337158,-4.625000953674316,0.5149060487747192,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9850,-2.625000476837158,-3.776367664337158,-4.750000953674316,0.4213401675224304,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9900,-2.500000476837158,-3.481934070587158,-4.500000953674316,0.4148469567298889,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
9950,-3.000000476837158,-3.862305164337158,-4.750000953674316,0.3567636907100677,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
10000,-2.125000476837158,-3.450684070587158,-4.625000953674316,0.4614770114421844,EVO,1,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,10,1,0,False,online,drcope,mimicry-comm,20,3,5896584036811448577,False
1,-4.375000953674316,-4.895996570587158,-5.000000953674316,0.1173897609114646,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
50,-2.3750007152557373,-4.403320789337158,-5.000000953674316,0.4704955220222473,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
100,-2.125000476837158,-3.900879383087158,-5.000000953674316,0.6237306594848633,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
150,-2.500000476837158,-4.098145008087158,-5.000000953674316,0.4301265776157379,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
200,-2.250000238418579,-3.721191883087158,-4.875000953674316,0.5433707237243652,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
250,-2.000000476837158,-3.541504383087158,-4.875000953674316,0.6325124502182007,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
300,-2.000000476837158,-3.436523914337158,-4.875000953674316,0.627727746963501,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
350,-2.000000476837158,-3.555664539337158,-4.750000953674316,0.5321245193481445,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
400,-2.500000476837158,-3.784180164337158,-4.875000953674316,0.4619864523410797,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
450,-1.1250003576278689,-3.418457508087158,-4.875000953674316,0.5696196556091309,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
500,-1.5000003576278689,-3.380371570587158,-4.750000953674316,0.5985889434814453,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
550,-1.8750003576278689,-3.624512195587158,-4.625000953674316,0.4992057979106903,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
600,-1.7500003576278689,-3.258789539337158,-4.750000953674316,0.6099124550819397,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
650,-2.125000476837158,-3.600586414337158,-4.625000953674316,0.4808488488197326,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
700,-2.000000238418579,-3.666016101837158,-4.875000953674316,0.4877928793430328,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
750,-1.7500003576278689,-3.268555164337158,-4.875000953674316,0.559800386428833,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
800,-1.7500003576278689,-3.438965320587158,-4.625000953674316,0.5371891260147095,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
850,-1.6250003576278689,-3.456055164337158,-5.000000953674316,0.6185389757156372,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
900,-2.500000476837158,-3.597168445587158,-4.750000953674316,0.4932596385478973,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
950,-2.125000476837158,-3.562012195587158,-4.875000953674316,0.5392321944236755,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1000,-0.7500004768371582,-3.156250476837158,-4.750000953674316,0.6455603241920471,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1050,-2.250000476837158,-3.419922351837158,-4.500000953674316,0.4899464547634125,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1100,-2.875000476837158,-3.902832508087158,-5.000000953674316,0.4011329114437103,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1150,-2.000000476837158,-3.225586414337158,-4.750000953674316,0.5974512696266174,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1200,-2.750000476837158,-3.752441883087158,-4.750000953674316,0.4061676859855652,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1250,-1.3750003576278689,-3.012695789337158,-4.375000953674316,0.5831370949745178,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1300,-1.8750003576278689,-3.424316883087158,-4.750000953674316,0.5317755937576294,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1350,-1.2500003576278689,-2.996094226837158,-4.500000953674316,0.6146482825279236,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1400,-2.375000476837158,-3.516602039337158,-4.750000953674316,0.5044652819633484,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
1450,-2.250000476837158,-3.490234851837158,-4.875000953674316,0.5177772045135498,EVO,4,16,256,10000,256,SimpleGA,MimicryCommEnvGridworld,5,2,1,0,2,5,1,1,False,online,drcope,mimicry-comm,20,3,-1346861652306080180,True
